5.00E-01,5613.671
1.00E+00,1105.615
1.50E+00,3438.106
2.00E+00,1690.521
2.50E+00,948.689
3.00E+00,592.7523
3.50E+00,393.0283
4.00E+00,276.0471
4.50E+00,200.4373
5.00E+00,151.2196
5.50E+00,116.2679
6.00E+00,92.0157
6.50E+00,74.1832
7.00E+00,60.34518
7.50E+00,49.931
8.00E+00,41.87071
8.50E+00,35.45101
9.00E+00,30.31525
9.50E+00,26.17811
1.00E+01,166.1989
1.05E+01,147.6531
1.10E+01,131.2472
1.15E+01,116.9812
1.20E+01,104.8551
1.25E+01,94.1556
1.30E+01,84.8827
1.35E+01,77.0364
1.40E+01,69.68941
1.45E+01,63.41237
1.50E+01,57.91996
1.55E+01,52.99819
1.60E+01,48.64706
1.65E+01,44.79524
1.70E+01,41.30007
1.75E+01,38.16155
1.80E+01,35.37968
1.85E+01,32.8118
1.90E+01,30.52924
1.95E+01,28.46067
2.00E+01,26.53476
2.05E+01,24.82284
2.10E+01,23.18225
2.15E+01,21.75565
2.20E+01,20.40038
2.25E+01,19.18777
2.30E+01,18.04649
2.35E+01,16.97654
2.40E+01,16.04925
2.45E+01,15.12196
2.50E+01,14.33733
2.55E+01,13.5527
2.60E+01,12.8394
2.65E+01,12.19743
2.70E+01,11.55546
2.75E+01,10.98482
2.80E+01,10.41418
2.85E+01,9.91487
2.90E+01,9.48689
2.95E+01,8.98758
3.00E+01,8.63093
3.05E+01,8.20295
3.10E+01,7.8463
3.15E+01,7.48965
3.20E+01,7.20433
3.25E+01,6.876212
3.30E+01,6.590892
3.35E+01,6.312705
3.40E+01,6.055917
3.45E+01,5.813395
3.50E+01,5.585139
3.55E+01,5.364016
3.60E+01,5.164292
3.65E+01,4.964568
3.70E+01,4.77911
3.75E+01,4.600785
3.80E+01,4.436726
3.85E+01,4.272667
3.90E+01,4.122874
3.95E+01,3.980214
4.00E+01,3.837554
4.05E+01,3.70916
4.10E+01,3.580766
4.15E+01,3.466638
4.20E+01,3.35251
4.25E+01,3.238382
4.30E+01,3.13852
4.35E+01,3.038658
4.40E+01,2.938796
4.45E+01,2.8532
4.50E+01,2.760471
4.55E+01,2.682008
4.60E+01,2.596412
4.65E+01,2.525082
