1.18E+02,0.038445
1.18E+02,0.038212
1.19E+02,0.038212
1.19E+02,0.038212
1.20E+02,0.037979
1.20E+02,0.037979
1.21E+02,0.037746
1.21E+02,0.037746
1.22E+02,0.037746
1.22E+02,0.037513
1.23E+02,0.037513
1.23E+02,0.037513
1.24E+02,0.03728
1.24E+02,0.03728
1.25E+02,0.037047
1.25E+02,0.037047
1.26E+02,0.037047
1.26E+02,0.036814
1.27E+02,0.036814
1.27E+02,0.036814
1.28E+02,0.036581
1.28E+02,0.036581
1.29E+02,0.036581
1.29E+02,0.036348
1.30E+02,0.036348
1.30E+02,0.036348
1.31E+02,0.036115
1.31E+02,0.036115
1.32E+02,0.036115
1.32E+02,0.035882
1.33E+02,0.035882
1.33E+02,0.035882
1.34E+02,0.035882
1.34E+02,0.035649
1.35E+02,0.035649
1.35E+02,0.035649
1.36E+02,0.035416
1.36E+02,0.035416
1.37E+02,0.035416
1.37E+02,0.035183
1.38E+02,0.035183
1.38E+02,0.035183
1.39E+02,0.035183
1.39E+02,0.03495
1.40E+02,0.03495
1.40E+02,0.03495
1.41E+02,0.03495
1.41E+02,0.034717
1.42E+02,0.034717
1.42E+02,0.034717
1.43E+02,0.034484
1.43E+02,0.034484
1.44E+02,0.034484
1.44E+02,0.034484
1.45E+02,0.034251
1.45E+02,0.034251
1.46E+02,0.034251
1.46E+02,0.034251
1.47E+02,0.034018
1.47E+02,0.034018
1.48E+02,0.034018
1.48E+02,0.034018
1.49E+02,0.034018
1.49E+02,0.033785
1.50E+02,0.033785
1.50E+02,0.033785
