5.000e-01,2.038e03
1.000e00,3.212e02
1.500e00,1.085e02
2.000e00,6.100e02
2.500e00,3.482e02
3.000e00,2.127e02
3.500e00,1.401e02
4.000e00,9.716e01
4.500e00,7.017e01
5.000e00,5.209e01
5.500e00,3.995e01
6.000e00,3.104e01
6.500e00,2.475e01
7.000e00,2.000e01
7.500e00,1.638e01
8.000e00,1.358e01
8.500e00,1.139e01
9.000e00,9.635e00
9.500e00,8.232e00
1.000e01,7.071e00
1.050e01,6.127e00
1.100e01,5.344e00
1.150e01,4.696e00
1.200e01,4.129e00
1.250e01,3.671e00
1.300e01,3.266e00
1.350e01,2.915e00
1.400e01,2.629e00
1.450e01,2.372e00
1.500e01,2.148e00
1.550e01,1.951e00
1.600e01,1.776e00
1.650e01,1.625e00
1.700e01,1.487e00
1.750e01,1.368e00
1.800e01,1.260e00
1.850e01,1.163e00
1.900e01,1.077e00
1.950e01,9.986e-01
2.000e01,9.285e-01
2.050e01,8.664e-01
2.100e01,8.070e-01
2.150e01,7.557e-01
2.200e01,7.071e-01
2.250e01,6.640e-01
2.300e01,6.235e-01
2.350e01,5.884e-01
2.400e01,5.533e-01
2.450e01,5.236e-01
2.500e01,4.966e-01
2.550e01,4.696e-01
2.600e01,4.453e-01
2.650e01,4.237e-01
2.700e01,4.022e-01
2.750e01,3.833e-01
2.800e01,3.644e-01
2.850e01,3.482e-01
2.900e01,3.320e-01
2.950e01,3.185e-01
3.000e01,3.050e-01
3.050e01,2.915e-01
3.100e01,2.807e-01
3.150e01,2.688e-01
3.200e01,2.586e-01
3.250e01,2.486e-01
3.300e01,2.394e-01
3.350e01,2.308e-01
3.400e01,2.227e-01
3.450e01,2.148e-01
3.500e01,2.078e-01
3.550e01,2.008e-01
3.600e01,1.943e-01
3.650e01,1.884e-01
3.700e01,1.825e-01
3.750e01,1.771e-01
3.800e01,1.717e-01
3.850e01,1.668e-01
3.900e01,1.622e-01
3.950e01,1.576e-01
4.000e01,1.533e-01
4.050e01,1.493e-01
4.100e01,1.455e-01
4.150e01,1.420e-01
4.200e01,1.385e-01
4.250e01,1.350e-01
4.300e01,1.320e-01
4.350e01,1.287e-01
4.400e01,1.260e-01
4.450e01,1.231e-01
4.500e01,1.206e-01
4.550e01,1.179e-01
4.600e01,1.155e-01
4.650e01,1.134e-01
4.700e01,1.109e-01
4.750e01,1.088e-01
4.800e01,1.069e-01
4.850e01,1.047e-01
4.900e01,1.028e-01
4.950e01,1.012e-01
5.000e01,9.932e-02
5.050e01,9.770e-02
5.100e01,9.608e-02
5.150e01,9.447e-02
5.200e01,9.312e-02
5.250e01,9.150e-02
5.300e01,9.015e-02
5.350e01,8.880e-02
5.400e01,8.745e-02
5.450e01,8.637e-02
5.500e01,8.502e-02
5.550e01,8.394e-02
5.600e01,8.286e-02
5.650e01,8.178e-02
5.700e01,8.070e-02
5.750e01,7.962e-02
5.800e01,7.854e-02
5.850e01,7.773e-02
5.900e01,7.665e-02
5.950e01,7.584e-02
6.000e01,7.503e-02
6.050e01,7.422e-02
6.100e01,7.341e-02
6.150e01,7.260e-02
6.200e01,7.179e-02
6.250e01,7.098e-02
6.300e01,7.044e-02
6.350e01,6.963e-02
6.400e01,6.882e-02
6.450e01,6.828e-02
6.500e01,6.774e-02
6.550e01,6.694e-02
6.600e01,6.640e-02
6.650e01,6.586e-02
6.700e01,6.532e-02
6.750e01,6.478e-02
6.800e01,6.424e-02
6.850e01,6.370e-02
6.900e01,6.316e-02
6.950e01,6.262e-02
7.000e01,6.208e-02
7.050e01,6.154e-02
7.100e01,6.127e-02
7.150e01,6.073e-02
