0	252.000
1	252.000
2	252.000
3	252.000
4	252.000
5	252.000
6	251.000
7	252.000
8	252.000
9	251.000
10	248.000
11	244.000
12	240.000
13	237.000
14	232.000
15	219.000
16	211.000
17	201.000
18	184.000
19	168.000
20	150.000
21	129.000
22	109.000
23	85.000
24	67.000
25	53.000
26	37.000
27	28.000
28	23.000
29	14.000
30	10.000
31	5.000
32	2.000
33	4.000
34	5.000
35	3.000
36	3.000
37	5.000
38	4.000
